千六百五十一年,1288,1288,-2968,名詞,固有名詞,一般,*,*,*,1651年,センロッピャクゴジュウイチネン,センロッピャクゴジューイチネン
１６５２年,1288,1288,698,名詞,固有名詞,一般,*,*,*,1652年,センロッピャクゴジュウニネン,センロッピャクゴジュウニネン
千六百五十二年,1288,1288,-3546,名詞,固有名詞,一般,*,*,*,1652年,センロッピャクゴジュウニネン,センロッピャクゴジューニネン
１６５３年,1288,1288,367,名詞,固有名詞,一般,*,*,*,1653年,センロッピャクゴジュウサンネン,センロッピャクゴジュウサンネン
千六百五十三年,1288,1288,-3737,名詞,固有名詞,一般,*,*,*,1653年,センロッピャクゴジュウサンネン,センロッピャクゴジューサンネン
１６５４年,1288,1288,663,名詞,固有名詞,一般,*,*,*,1654年,センロッピャクゴジュウヨンネン,センロッピャクゴジュウヨンネン
千六百五十四年,1288,1288,-2858,名詞,固有名詞,一般,*,*,*,1654年,センロッピャクゴジュウヨンネン,センロッピャクゴジューヨンネン
１６５５年,1288,1288,-435,名詞,固有名詞,一般,*,*,*,1655年,センロッピャクゴジュウゴネン,センロッピャクゴジュウゴネン
千六百五十五年,1288,1288,-2822,名詞,固有名詞,一般,*,*,*,1655年,センロッピャクゴジュウゴネン,センロッピャクゴジューゴネン
１６５６年,1288,1288,49,名詞,固有名詞,一般,*,*,*,1656年,センロッピャクゴジュウロクネン,センロッピャクゴジュウロクネン
千六百五十六年,1288,1288,-4001,名詞,固有名詞,一般,*,*,*,1656年,センロッピャクゴジュウロクネン,センロッピャクゴジューロクネン
１６５７年,1288,1288,715,名詞,固有名詞,一般,*,*,*,1657年,センロッピャクゴジュウナナネン,センロッピャクゴジュウナナネン
千六百五十七年,1288,1288,-3475,名詞,固有名詞,一般,*,*,*,1657年,センロッピャクゴジュウナナネン,センロッピャクゴジューナナネン
１６５８年,1288,1288,518,名詞,固有名詞,一般,*,*,*,1658年,センロッピャクゴジュウハチネン,センロッピャクゴジュウハチネン
千六百五十八年,1288,1288,-2837,名詞,固有名詞,一般,*,*,*,1658年,センロッピャクゴジュウハチネン,センロッピャクゴジューハチネン
１６５９年,1288,1288,1730,名詞,固有名詞,一般,*,*,*,1659年,センロッピャクゴジュウキュウネン,センロッピャクゴジュウキューネン
千六百五十九年,1288,1288,-2339,名詞,固有名詞,一般,*,*,*,1659年,センロッピャクゴジュウキュウネン,センロッピャクゴジューキューネン
１６６０年,1288,1288,631,名詞,固有名詞,一般,*,*,*,1660年,センロッピャクロクジュウネン,センロッピャクロクジュウネン
千六百六十年,1288,1288,-3318,名詞,固有名詞,一般,*,*,*,1660年,センロッピャクロクジュウネン,センロッピャクロクジューネン
１６６１年,1288,1288,-76,名詞,固有名詞,一般,*,*,*,1661年,センロッピャクロクジュウイチネン,センロッピャクロクジュウイチネン
千六百六十一年,1288,1288,-4147,名詞,固有名詞,一般,*,*,*,1661年,センロッピャクロクジュウイチネン,センロッピャクロクジューイチネン
１６６２年,1288,1288,1173,名詞,固有名詞,一般,*,*,*,1662年,センロッピャクロクジュウニネン,センロッピャクロクジュウニネン
千六百六十二年,1288,1288,-4725,名詞,固有名詞,一般,*,*,*,1662年,センロッピャクロクジュウニネン,センロッピャクロクジューニネン
１６６３年,1288,1288,842,名詞,固有名詞,一般,*,*,*,1663年,センロッピャクロクジュウサンネン,センロッピャクロクジュウサンネン
千六百六十三年,1288,1288,-4916,名詞,固有名詞,一般,*,*,*,1663年,センロッピャクロクジュウサンネン,センロッピャクロクジューサンネン
１６６４年,1288,1288,1139,名詞,固有名詞,一般,*,*,*,1664年,センロッピャクロクジュウヨンネン,センロッピャクロクジュウヨンネン
千六百六十四年,1288,1288,-4037,名詞,固有名詞,一般,*,*,*,1664年,センロッピャクロクジュウヨンネン,センロッピャクロクジューヨンネン
１６６５年,1288,1288,49,名詞,固有名詞,一般,*,*,*,1665年,センロッピャクロクジュウゴネン,センロッピャクロクジュウゴネン
千六百六十五年,1288,1288,-4001,名詞,固有名詞,一般,*,*,*,1665年,センロッピャクロクジュウゴネン,センロッピャクロクジューゴネン
１６６６年,1288,1288,524,名詞,固有名詞,一般,*,*,*,1666年,センロッピャクロクジュウロクネン,センロッピャクロクジュウロクネン
千六百六十六年,1288,1288,-5179,名詞,固有名詞,一般,*,*,*,1666年,センロッピャクロクジュウロクネン,センロッピャクロクジューロクネン
１６６７年,1288,1288,1190,名詞,固有名詞,一般,*,*,*,1667年,センロッピャクロクジュウナナネン,センロッピャクロクジュウナナネン
千六百六十七年,1288,1288,-4654,名詞,固有名詞,一般,*,*,*,1667年,センロッピャクロクジュウナナネン,センロッピャクロクジューナナネン
１６６８年,1288,1288,993,名詞,固有名詞,一般,*,*,*,1668年,センロッピャクロクジュウハチネン,センロッピャクロクジュウハチネン
千六百六十八年,1288,1288,-4016,名詞,固有名詞,一般,*,*,*,1668年,センロッピャクロクジュウハチネン,センロッピャクロクジューハチネン
１６６９年,1288,1288,2205,名詞,固有名詞,一般,*,*,*,1669年,センロッピャクロクジュウキュウネン,センロッピャクロクジュウキューネン
千六百六十九年,1288,1288,-3518,名詞,固有名詞,一般,*,*,*,1669年,センロッピャクロクジュウキュウネン,センロッピャクロクジューキューネン
１６７０年,1288,1288,1297,名詞,固有名詞,一般,*,*,*,1670年,センロッピャクナナジュウネン,センロッピャクナナジュウネン
千六百七十年,1288,1288,-2793,名詞,固有名詞,一般,*,*,*,1670年,センロッピャクナナジュウネン,センロッピャクナナジューネン
１６７１年,1288,1288,592,名詞,固有名詞,一般,*,*,*,1671年,センロッピャクナナジュウイチネン,センロッピャクナナジュウイチネン
千六百七十一年,1288,1288,-3622,名詞,固有名詞,一般,*,*,*,1671年,センロッピャクナナジュウイチネン,センロッピャクナナジューイチネン
１６７２年,1288,1288,1839,名詞,固有名詞,一般,*,*,*,1672年,センロッピャクナナジュウニネン,センロッピャクナナジュウニネン
千六百七十二年,1288,1288,-4200,名詞,固有名詞,一般,*,*,*,1672年,センロッピャクナナジュウニネン,センロッピャクナナジューニネン
１６７３年,1288,1288,1509,名詞,固有名詞,一般,*,*,*,1673年,センロッピャクナナジュウサンネン,センロッピャクナナジュウサンネン
千六百七十三年,1288,1288,-4390,名詞,固有名詞,一般,*,*,*,1673年,センロッピャクナナジュウサンネン,センロッピャクナナジューサンネン
１６７４年,1288,1288,1805,名詞,固有名詞,一般,*,*,*,1674年,センロッピャクナナジュウヨンネン,センロッピャクナナジュウヨンネン
千六百七十四年,1288,1288,-3512,名詞,固有名詞,一般,*,*,*,1674年,センロッピャクナナジュウヨンネン,センロッピャクナナジューヨンネン
１６７５年,1288,1288,715,名詞,固有名詞,一般,*,*,*,1675年,センロッピャクナナジュウゴネン,センロッピャクナナジュウゴネン
千六百七十五年,1288,1288,-3475,名詞,固有名詞,一般,*,*,*,1675年,センロッピャクナナジュウゴネン,センロッピャクナナジューゴネン
１６７６年,1288,1288,1190,名詞,固有名詞,一般,*,*,*,1676年,センロッピャクナナジュウロクネン,センロッピャクナナジュウロクネン
千六百七十六年,1288,1288,-4654,名詞,固有名詞,一般,*,*,*,1676年,センロッピャクナナジュウロクネン,センロッピャクナナジューロクネン
１６７７年,1288,1288,1856,名詞,固有名詞,一般,*,*,*,1677年,センロッピャクナナジュウナナネン,センロッピャクナナジュウナナネン
千六百七十七年,1288,1288,-4129,名詞,固有名詞,一般,*,*,*,1677年,センロッピャクナナジュウナナネン,センロッピャクナナジューナナネン
１６７８年,1288,1288,1659,名詞,固有名詞,一般,*,*,*,1678年,センロッピャクナナジュウハチネン,センロッピャクナナジュウハチネン
千六百七十八年,1288,1288,-3491,名詞,固有名詞,一般,*,*,*,1678年,センロッピャクナナジュウハチネン,センロッピャクナナジューハチネン
１６７９年,1288,1288,2871,名詞,固有名詞,一般,*,*,*,1679年,センロッピャクナナジュウキュウネン,センロッピャクナナジュウキューネン
千六百七十九年,1288,1288,-2993,名詞,固有名詞,一般,*,*,*,1679年,センロッピャクナナジュウキュウネン,センロッピャクナナジューキューネン
１６８０年,1288,1288,1100,名詞,固有名詞,一般,*,*,*,1680年,センロッピャクハチジュウネン,センロッピャクハチジュウネン
千六百八十年,1288,1288,-2154,名詞,固有名詞,一般,*,*,*,1680年,センロッピャクハチジュウネン,センロッピャクハチジューネン
１６８１年,1288,1288,395,名詞,固有名詞,一般,*,*,*,1681年,センロッピャクハチジュウイチネン,センロッピャクハチジュウイチネン
千六百八十一年,1288,1288,-2984,名詞,固有名詞,一般,*,*,*,1681年,センロッピャクハチジュウイチネン,センロッピャクハチジューイチネン
１６８２年,1288,1288,1642,名詞,固有名詞,一般,*,*,*,1682年,センロッピャクハチジュウニネン,センロッピャクハチジュウニネン
千六百八十二年,1288,1288,-3561,名詞,固有名詞,一般,*,*,*,1682年,センロッピャクハチジュウニネン,センロッピャクハチジューニネン
１６８３年,1288,1288,1312,名詞,固有名詞,一般,*,*,*,1683年,センロッピャクハチジュウサンネン,センロッピャクハチジュウサンネン
千六百八十三年,1288,1288,-3752,名詞,固有名詞,一般,*,*,*,1683年,センロッピャクハチジュウサンネン,センロッピャクハチジューサンネン
１６８４年,1288,1288,1608,名詞,固有名詞,一般,*,*,*,1684年,センロッピャクハチジュウヨンネン,センロッピャクハチジュウヨンネン
千六百八十四年,1288,1288,-2873,名詞,固有名詞,一般,*,*,*,1684年,センロッピャクハチジュウヨンネン,センロッピャクハチジューヨンネン
１６８５年,1288,1288,518,名詞,固有名詞,一般,*,*,*,1685年,センロッピャクハチジュウゴネン,センロッピャクハチジュウゴネン
千六百八十五年,1288,1288,-2837,名詞,固有名詞,一般,*,*,*,1685年,センロッピャクハチジュウゴネン,センロッピャクハチジューゴネン
１６８６年,1288,1288,993,名詞,固有名詞,一般,*,*,*,1686年,センロッピャクハチジュウロクネン,センロッピャクハチジュウロクネン
千六百八十六年,1288,1288,-4016,名詞,固有名詞,一般,*,*,*,1686年,センロッピャクハチジュウロクネン,センロッピャクハチジューロクネン
１６８７年,1288,1288,1659,名詞,固有名詞,一般,*,*,*,1687年,センロッピャクハチジュウナナネン,センロッピャクハチジュウナナネン
千六百八十七年,1288,1288,-3491,名詞,固有名詞,一般,*,*,*,1687年,センロッピャクハチジュウナナネン,センロッピャクハチジューナナネン
１６８８年,1288,1288,1462,名詞,固有名詞,一般,*,*,*,1688年,センロッピャクハチジュウハチネン,センロッピャクハチジュウハチネン
千六百八十八年,1288,1288,-2852,名詞,固有名詞,一般,*,*,*,1688年,センロッピャクハチジュウハチネン,センロッピャクハチジューハチネン
１６８９年,1288,1288,2674,名詞,固有名詞,一般,*,*,*,1689年,センロッピャクハチジュウキュウネン,センロッピャクハチジュウキューネン
千六百八十九年,1288,1288,-2354,名詞,固有名詞,一般,*,*,*,1689年,センロッピャクハチジュウキュウネン,センロッピャクハチジューキューネン
１６９０年,1288,1288,2312,名詞,固有名詞,一般,*,*,*,1690年,センロッピャクキュウジュウネン,センロッピャクキュージュウネン
千六百九十年,1288,1288,-1656,名詞,固有名詞,一般,*,*,*,1690年,センロッピャクキュウジュウネン,センロッピャクキュージューネン
１６９１年,1288,1288,1607,名詞,固有名詞,一般,*,*,*,1691年,センロッピャクキュウジュウイチネン,センロッピャクキュージュウイチネン
千六百九十一年,1288,1288,-2486,名詞,固有名詞,一般,*,*,*,1691年,センロッピャクキュウジュウイチネン,センロッピャクキュージューイチネン
１６９２年,1288,1288,2854,名詞,固有名詞,一般,*,*,*,1692年,センロッピャクキュウジュウニネン,センロッピャクキュージュウニネン
千六百九十二年,1288,1288,-3063,名詞,固有名詞,一般,*,*,*,1692年,センロッピャクキュウジュウニネン,センロッピャクキュージューニネン
１６９３年,1288,1288,2524,名詞,固有名詞,一般,*,*,*,1693年,センロッピャクキュウジュウサンネン,センロッピャクキュージュウサンネン
千六百九十三年,1288,1288,-3254,名詞,固有名詞,一般,*,*,*,1693年,センロッピャクキュウジュウサンネン,センロッピャクキュージューサンネン
１６９４年,1288,1288,2820,名詞,固有名詞,一般,*,*,*,1694年,センロッピャクキュウジュウヨンネン,センロッピャクキュージュウヨンネン
千六百九十四年,1288,1288,-2376,名詞,固有名詞,一般,*,*,*,1694年,センロッピャクキュウジュウヨンネン,センロッピャクキュージューヨンネン
１６９５年,1288,1288,1730,名詞,固有名詞,一般,*,*,*,1695年,センロッピャクキュウジュウゴネン,センロッピャクキュージュウゴネン
千六百九十五年,1288,1288,-2339,名詞,固有名詞,一般,*,*,*,1695年,センロッピャクキュウジュウゴネン,センロッピャクキュージューゴネン
１６９６年,1288,1288,2205,名詞,固有名詞,一般,*,*,*,1696年,センロッピャクキュウジュウロクネン,センロッピャクキュージュウロクネン
千六百九十六年,1288,1288,-3518,名詞,固有名詞,一般,*,*,*,1696年,センロッピャクキュウジュウロクネン,センロッピャクキュージューロクネン
１６９７年,1288,1288,2871,名詞,固有名詞,一般,*,*,*,1697年,センロッピャクキュウジュウナナネン,センロッピャクキュージュウナナネン
千六百九十七年,1288,1288,-2993,名詞,固有名詞,一般,*,*,*,1697年,センロッピャクキュウジュウナナネン,センロッピャクキュージューナナネン
１６９８年,1288,1288,2674,名詞,固有名詞,一般,*,*,*,1698年,センロッピャクキュウジュウハチネン,センロッピャクキュージュウハチネン
千六百九十八年,1288,1288,-2354,名詞,固有名詞,一般,*,*,*,1698年,センロッピャクキュウジュウハチネン,センロッピャクキュージューハチネン
１６９９年,1288,1288,3886,名詞,固有名詞,一般,*,*,*,1699年,センロッピャクキュウジュウキュウネン,センロッピャクキュージュウキューネン
千六百九十九年,1288,1288,-1856,名詞,固有名詞,一般,*,*,*,1699年,センロッピャクキュウジュウキュウネン,センロッピャクキュージューキューネン
１７００年,1288,1288,1404,名詞,固有名詞,一般,*,*,*,1700年,センナナヒャクネン,センナナヒャクネン
千七百年,1288,1288,149,名詞,固有名詞,一般,*,*,*,1700年,センナナヒャクネン,センナナヒャクネン
１７０１年,1288,1288,699,名詞,固有名詞,一般,*,*,*,1701年,センナナヒャクイチネン,センナナヒャクイチネン
千七百一年,1288,1288,-434,名詞,固有名詞,一般,*,*,*,1701年,センナナヒャクイチネン,センナナヒャクイチネン
１７０２年,1288,1288,1946,名詞,固有名詞,一般,*,*,*,1702年,センナナヒャクニネン,センナナヒャクニネン
千七百二年,1288,1288,-1012,名詞,固有名詞,一般,*,*,*,1702年,センナナヒャクニネン,センナナヒャクニネン
１７０３年,1288,1288,1616,名詞,固有名詞,一般,*,*,*,1703年,センナナヒャクサンネン,センナナヒャクサンネン
千七百三年,1288,1288,-1203,名詞,固有名詞,一般,*,*,*,1703年,センナナヒャクサンネン,センナナヒャクサンネン
１７０４年,1288,1288,1912,名詞,固有名詞,一般,*,*,*,1704年,センナナヒャクヨンネン,センナナヒャクヨンネン
千七百四年,1288,1288,-324,名詞,固有名詞,一般,*,*,*,1704年,センナナヒャクヨンネン,センナナヒャクヨンネン
１７０５年,1288,1288,822,名詞,固有名詞,一般,*,*,*,1705年,センナナヒャクゴネン,センナナヒャクゴネン
千七百五年,1288,1288,-288,名詞,固有名詞,一般,*,*,*,1705年,センナナヒャクゴネン,センナナヒャクゴネン
１７０６年,1288,1288,1297,名詞,固有名詞,一般,*,*,*,1706年,センナナヒャクロクネン,センナナヒャクロクネン
千七百六年,1288,1288,-1467,名詞,固有名詞,一般,*,*,*,1706年,センナナヒャクロクネン,センナナヒャクロクネン
１７０７年,1288,1288,1963,名詞,固有名詞,一般,*,*,*,1707年,センナナヒャクナナネン,センナナヒャクナナネン
千七百七年,1288,1288,-941,名詞,固有名詞,一般,*,*,*,1707年,センナナヒャクナナネン,センナナヒャクナナネン
１７０８年,1288,1288,1766,名詞,固有名詞,一般,*,*,*,1708年,センナナヒャクハチネン,センナナヒャクハチネン
千七百八年,1288,1288,-303,名詞,固有名詞,一般,*,*,*,1708年,センナナヒャクハチネン,センナナヒャクハチネン
１７０９年,1288,1288,2978,名詞,固有名詞,一般,*,*,*,1709年,センナナヒャクキュウネン,センナナヒャクキューネン
千七百九年,1288,1288,191,名詞,固有名詞,一般,*,*,*,1709年,センナナヒャクキュウネン,センナナヒャクキューネン
１７１０年,1288,1288,699,名詞,固有名詞,一般,*,*,*,1710年,センナナヒャクジュウネン,センナナヒャクジュウネン
千七百十年,1288,1288,-1052,名詞,固有名詞,一般,*,*,*,1710年,センナナヒャクジュウネン,センナナヒャクジューネン
１７１１年,1288,1288,-6,名詞,固有名詞,一般,*,*,*,1711年,センナナヒャクジュウイチネン,センナナヒャクジュウイチネン
千七百十一年,1288,1288,-1760,名詞,固有名詞,一般,*,*,*,1711年,センナナヒャクジュウイチネン,センナナヒャクジューイチネン
１７１２年,1288,1288,1241,名詞,固有名詞,一般,*,*,*,1712年,センナナヒャクジュウニネン,センナナヒャクジュウニネン
千七百十二年,1288,1288,-2338,名詞,固有名詞,一般,*,*,*,1712年,センナナヒャクジュウニネン,センナナヒャクジューニネン
１７１３年,1288,1288,911,名詞,固有名詞,一般,*,*,*,1713年,センナナヒャクジュウサンネン,センナナヒャクジュウサンネン
千七百十三年,1288,1288,-2529,名詞,固有名詞,一般,*,*,*,1713年,センナナヒャクジュウサンネン,センナナヒャクジューサンネン
１７１４年,1288,1288,1207,名詞,固有名詞,一般,*,*,*,1714年,センナナヒャクジュウヨンネン,センナナヒャクジュウヨンネン
千七百十四年,1288,1288,-1650,名詞,固有名詞,一般,*,*,*,1714年,センナナヒャクジュウヨンネン,センナナヒャクジューヨンネン
１７１５年,1288,1288,117,名詞,固有名詞,一般,*,*,*,1715年,センナナヒャクジュウゴネン,センナナヒャクジュウゴネン
千七百十五年,1288,1288,-1614,名詞,固有名詞,一般,*,*,*,1715年,センナナヒャクジュウゴネン,センナナヒャクジューゴネン
１７１６年,1288,1288,592,名詞,固有名詞,一般,*,*,*,1716年,センナナヒャクジュウロクネン,センナナヒャクジュウロクネン
千七百十六年,1288,1288,-2793,名詞,固有名詞,一般,*,*,*,1716年,センナナヒャクジュウロクネン,センナナヒャクジューロクネン
１７１７年,1288,1288,1258,名詞,固有名詞,一般,*,*,*,1717年,センナナヒャクジュウナナネン,センナナヒャクジュウナナネン
千七百十七年,1288,1288,-2267,名詞,固有名詞,一般,*,*,*,1717年,センナナヒャクジュウナナネン,センナナヒャクジューナナネン
１７１８年,1288,1288,1061,名詞,固有名詞,一般,*,*,*,1718年,センナナヒャクジュウハチネン,センナナヒャクジュウハチネン
千七百十八年,1288,1288,-1629,名詞,固有名詞,一般,*,*,*,1718年,センナナヒャクジュウハチネン,センナナヒャクジューハチネン
１７１９年,1288,1288,2273,名詞,固有名詞,一般,*,*,*,1719年,センナナヒャクジュウキュウネン,センナナヒャクジュウキューネン
千七百十九年,1288,1288,-1131,名詞,固有名詞,一般,*,*,*,1719年,センナナヒャクジュウキュウネン,センナナヒャクジューキューネン
１７２０年,1288,1288,1946,名詞,固有名詞,一般,*,*,*,1720年,センナナヒャクニジュウネン,センナナヒャクニジュウネン
千七百二十年,1288,1288,-2338,名詞,固有名詞,一般,*,*,*,1720年,センナナヒャクニジュウネン,センナナヒャクニジューネン
１７２１年,1288,1288,1241,名詞,固有名詞,一般,*,*,*,1721年,センナナヒャクニジュウイチネン,センナナヒャクニジュウイチネン
千七百二十一年,1288,1288,-3167,名詞,固有名詞,一般,*,*,*,1721年,センナナヒャクニジュウイチネン,センナナヒャクニジューイチネン
１７２２年,1288,1288,2489,名詞,固有名詞,一般,*,*,*,1722年,センナナヒャクニジュウニネン,センナナヒャクニジュウニネン
千七百二十二年,1288,1288,-3745,名詞,固有名詞,一般,*,*,*,1722年,センナナヒャクニジュウニネン,センナナヒャクニジューニネン
１７２３年,1288,1288,2158,名詞,固有名詞,一般,*,*,*,1723年,センナナヒャクニジュウサンネン,センナナヒャクニジュウサンネン
千七百二十三年,1288,1288,-3936,名詞,固有名詞,一般,*,*,*,1723年,センナナヒャクニジュウサンネン,センナナヒャクニジューサンネン
１７２４年,1288,1288,2454,名詞,固有名詞,一般,*,*,*,1724年,センナナヒャクニジュウヨンネン,センナナヒャクニジュウヨンネン
千七百二十四年,1288,1288,-3057,名詞,固有名詞,一般,*,*,*,1724年,センナナヒャクニジュウヨンネン,センナナヒャクニジューヨンネン
１７２５年,1288,1288,1364,名詞,固有名詞,一般,*,*,*,1725年,センナナヒャクニジュウゴネン,センナナヒャクニジュウゴネン
千七百二十五年,1288,1288,-3021,名詞,固有名詞,一般,*,*,*,1725年,センナナヒャクニジュウゴネン,センナナヒャクニジューゴネン
１７２６年,1288,1288,1839,名詞,固有名詞,一般,*,*,*,1726年,センナナヒャクニジュウロクネン,センナナヒャクニジュウロクネン
千七百二十六年,1288,1288,-4200,名詞,固有名詞,一般,*,*,*,1726年,センナナヒャクニジュウロクネン,センナナヒャクニジューロクネン
１７２７年,1288,1288,2506,名詞,固有名詞,一般,*,*,*,1727年,センナナヒャクニジュウナナネン,センナナヒャクニジュウナナネン
千七百二十七年,1288,1288,-3674,名詞,固有名詞,一般,*,*,*,1727年,センナナヒャクニジュウナナネン,センナナヒャクニジューナナネン
１７２８年,1288,1288,2309,名詞,固有名詞,一般,*,*,*,1728年,センナナヒャクニジュウハチネン,センナナヒャクニジュウハチネン
千七百二十八年,1288,1288,-3036,名詞,固有名詞,一般,*,*,*,1728年,センナナヒャクニジュウハチネン,センナナヒャクニジューハチネン
１７２９年,1288,1288,3520,名詞,固有名詞,一般,*,*,*,1729年,センナナヒャクニジュウキュウネン,センナナヒャクニジュウキューネン
千七百二十九年,1288,1288,-2538,名詞,固有名詞,一般,*,*,*,1729年,センナナヒャクニジュウキュウネン,センナナヒャクニジューキューネン
１７３０年,1288,1288,1616,名詞,固有名詞,一般,*,*,*,1730年,センナナヒャクサンジュウネン,センナナヒャクサンジュウネン
千七百三十年,1288,1288,-2529,名詞,固有名詞,一般,*,*,*,1730年,センナナヒャクサンジュウネン,センナナヒャクサンジューネン
１７３１年,1288,1288,911,名詞,固有名詞,一般,*,*,*,1731年,センナナヒャクサンジュウイチネン,センナナヒャクサンジュウイチネン
千七百三十一年,1288,1288,-3358,名詞,固有名詞,一般,*,*,*,1731年,センナナヒャクサンジュウイチネン,センナナヒャクサンジューイチネン
１７３２年,1288,1288,2158,名詞,固有名詞,一般,*,*,*,1732年,センナナヒャクサンジュウニネン,センナナヒャクサンジュウニネン
千七百三十二年,1288,1288,-3936,名詞,固有名詞,一般,*,*,*,1732年,センナナヒャクサンジュウニネン,センナナヒャクサンジューニネン
１７３３年,1288,1288,1828,名詞,固有名詞,一般,*,*,*,1733年,センナナヒャクサンジュウサンネン,センナナヒャクサンジュウサンネン
千七百三十三年,1288,1288,-4127,名詞,固有名詞,一般,*,*,*,1733年,センナナヒャクサンジュウサンネン,センナナヒャクサンジューサンネン
１７３４年,1288,1288,2124,名詞,固有名詞,一般,*,*,*,1734年,センナナヒャクサンジュウヨンネン,センナナヒャクサンジュウヨンネン
千七百三十四年,1288,1288,-3248,名詞,固有名詞,一般,*,*,*,1734年,センナナヒャクサンジュウヨンネン,センナナヒャクサンジューヨンネン
１７３５年,1288,1288,1034,名詞,固有名詞,一般,*,*,*,1735年,センナナヒャクサンジュウゴネン,センナナヒャクサンジュウゴネン
千七百三十五年,1288,1288,-3212,名詞,固有名詞,一般,*,*,*,1735年,センナナヒャクサンジュウゴネン,センナナヒャクサンジューゴネン
１７３６年,1288,1288,1509,名詞,固有名詞,一般,*,*,*,1736年,センナナヒャクサンジュウロクネン,センナナヒャクサンジュウロクネン
千七百三十六年,1288,1288,-4390,名詞,固有名詞,一般,*,*,*,1736年,センナナヒャクサンジュウロクネン,センナナヒャクサンジューロクネン
１７３７年,1288,1288,2175,名詞,固有名詞,一般,*,*,*,1737年,センナナヒャクサンジュウナナネン,センナナヒャクサンジュウナナネン
千七百三十七年,1288,1288,-3865,名詞,固有名詞,一般,*,*,*,1737年,センナナヒャクサンジュウナナネン,センナナヒャクサンジューナナネン
１７３８年,1288,1288,1978,名詞,固有名詞,一般,*,*,*,1738年,センナナヒャクサンジュウハチネン,センナナヒャクサンジュウハチネン
千七百三十八年,1288,1288,-3227,名詞,固有名詞,一般,*,*,*,1738年,センナナヒャクサンジュウハチネン,センナナヒャクサンジューハチネン
１７３９年,1288,1288,3190,名詞,固有名詞,一般,*,*,*,1739年,センナナヒャクサンジュウキュウネン,センナナヒャクサンジュウキューネン
千七百三十九年,1288,1288,-2729,名詞,固有名詞,一般,*,*,*,1739年,センナナヒャクサンジュウキュウネン,センナナヒャクサンジューキューネン
１７４０年,1288,1288,1912,名詞,固有名詞,一般,*,*,*,1740年,センナナヒャクヨンジュウネン,センナナヒャクヨンジュウネン
千七百四十年,1288,1288,-1650,名詞,固有名詞,一般,*,*,*,1740年,センナナヒャクヨンジュウネン,センナナヒャクヨンジューネン
１７４１年,1288,1288,1207,名詞,固有名詞,一般,*,*,*,1741年,センナナヒャクヨンジュウイチネン,センナナヒャクヨンジュウイチネン
千七百四十一年,1288,1288,-2480,名詞,固有名詞,一般,*,*,*,1741年,センナナヒャクヨンジュウイチネン,センナナヒャクヨンジューイチネン
１７４２年,1288,1288,2454,名詞,固有名詞,一般,*,*,*,1742年,センナナヒャクヨンジュウニネン,センナナヒャクヨンジュウニネン
千七百四十二年,1288,1288,-3057,名詞,固有名詞,一般,*,*,*,1742年,センナナヒャクヨンジュウニネン,センナナヒャクヨンジューニネン
１７４３年,1288,1288,2124,名詞,固有名詞,一般,*,*,*,1743年,センナナヒャクヨンジュウサンネン,センナナヒャクヨンジュウサンネン
千七百四十三年,1288,1288,-3248,名詞,固有名詞,一般,*,*,*,1743年,センナナヒャクヨンジュウサンネン,センナナヒャクヨンジューサンネン
１７４４年,1288,1288,2420,名詞,固有名詞,一般,*,*,*,1744年,センナナヒャクヨンジュウヨンネン,センナナヒャクヨンジュウヨンネン
千七百四十四年,1288,1288,-2369,名詞,固有名詞,一般,*,*,*,1744年,センナナヒャクヨンジュウヨンネン,センナナヒャクヨンジューヨンネン
１７４５年,1288,1288,1330,名詞,固有名詞,一般,*,*,*,1745年,センナナヒャクヨンジュウゴネン,センナナヒャクヨンジュウゴネン
千七百四十五年,1288,1288,-2333,名詞,固有名詞,一般,*,*,*,1745年,センナナヒャクヨンジュウゴネン,センナナヒャクヨンジューゴネン
１７４６年,1288,1288,1805,名詞,固有名詞,一般,*,*,*,1746年,センナナヒャクヨンジュウロクネン,センナナヒャクヨンジュウロクネン
千七百四十六年,1288,1288,-3512,名詞,固有名詞,一般,*,*,*,1746年,センナナヒャクヨンジュウロクネン,センナナヒャクヨンジューロクネン
１７４７年,1288,1288,2471,名詞,固有名詞,一般,*,*,*,1747年,センナナヒャクヨンジュウナナネン,センナナヒャクヨンジュウナナネン
千七百四十七年,1288,1288,-2987,名詞,固有名詞,一般,*,*,*,1747年,センナナヒャクヨンジュウナナネン,センナナヒャクヨンジューナナネン
１７４８年,1288,1288,2274,名詞,固有名詞,一般,*,*,*,1748年,センナナヒャクヨンジュウハチネン,センナナヒャクヨンジュウハチネン
千七百四十八年,1288,1288,-2348,名詞,固有名詞,一般,*,*,*,1748年,センナナヒャクヨンジュウハチネン,センナナヒャクヨンジューハチネン
１７４９年,1288,1288,3486,名詞,固有名詞,一般,*,*,*,1749年,センナナヒャクヨンジュウキュウネン,センナナヒャクヨンジュウキューネン
千七百四十九年,1288,1288,-1850,名詞,固有名詞,一般,*,*,*,1749年,センナナヒャクヨンジュウキュウネン,センナナヒャクヨンジューキューネン
１７５０年,1288,1288,822,名詞,固有名詞,一般,*,*,*,1750年,センナナヒャクゴジュウネン,センナナヒャクゴジュウネン
千七百五十年,1288,1288,-1614,名詞,固有名詞,一般,*,*,*,1750年,センナナヒャクゴジュウネン,センナナヒャクゴジューネン
